count	reward_sum	squared_reward_sum	length
214	-71.77198343907806	10006.960049764615	182
215	-42.065994294247346	10015.929814599334	295
216	-72.59223269114688	10006.943278799065	200
217	-40.2128657756515	10015.155515027405	321
218	-41.55460303410409	10015.494526164039	315
219	-69.59938715831437	10007.50994240424	189
220	-41.84017204631691	10016.329918568394	278
221	-40.71713421083472	10016.53105745106	330
222	-68.9703185036586	10007.607282026689	198
223	-66.7357042586157	10008.527166965454	189
224	-79.09749177419478	10007.580673106178	200
225	-52.45160919902993	10012.933752835615	237
226	-148.26633870743447	11.279790667229564	2000
227	-42.14819652118746	10016.805798168789	458
228	-74.98705692558337	10006.801202721208	159
229	-78.348210214396	10007.68855603745	206
230	-38.17491947660891	10017.417108372247	363
231	-37.27100119752684	10018.581101559645	335
232	-74.72896763751885	10007.201374719365	161
233	-70.8065563526371	10007.320576659702	183
234	-123.47453242089237	10007.083098698693	93
235	-74.03527747846385	10006.351288490563	204
236	-34.56426736773835	10018.51915784179	337
237	-68.5641931758339	10007.612315873326	195
238	-36.60303141365603	10018.277836624673	305
239	-70.97352313782322	10007.413197682612	186
240	-69.92349760518314	10008.032152350064	183
241	-60.89845284243185	10010.437211604873	232
242	-144.8616371966107	25.42409847827479	2000
243	-75.94784325383756	10007.052004409921	209
244	-33.81590146101559	43.02923281357719	2000
245	-43.700922654927446	10017.122811781417	471
246	-147.52844534793635	30.275347883312005	2000
247	-43.25406265503442	10015.856249582741	482
248	-31.08202855693449	10017.26618699995	366
249	-33.93190515716719	10018.251005130622	391
250	-78.94359476122003	10006.95531948506	227
251	-39.0990112174309	10016.925489903984	369
252	-36.38739826416274	10018.061510582524	291
253	-32.64059724833723	10019.29617362229	413
254	-34.40768420752758	10018.354811841675	352
255	-40.97495223277478	10015.45596888668	306
256	-68.06988441851126	10008.057905110869	197
257	-35.62885271402021	10017.47203492662	325
258	-70.59320482758024	10006.686377145672	202
259	-36.25747739726369	10019.659370259702	312
260	-38.84181822121309	10018.062707315254	361
261	-70.0975651662587	10007.186606035477	223
262	-26.052429024111333	10020.77485580715	378
263	-72.71973532827391	10007.383833106307	170
264	-85.01885100766846	10003.809927053358	112
