count	reward_sum	squared_reward_sum	length
490	227.0133352279734	78.37970652707178	715
491	226.99812664482954	78.35164983314242	734
492	225.6172206168877	76.92304249167934	727
493	226.87892453776618	78.79077317001627	709
494	226.43245866859564	78.58505725810296	711
495	226.9441159689161	78.56227539685361	714
496	226.22347673499956	77.69101757270857	727
497	226.8886061943724	78.05501297103227	732
498	227.15471909886932	78.3438903878539	714
499	226.41506440698723	77.85084394056001	729
500	226.9041742929907	78.60634978989577	710
501	226.95484810757162	78.30819401291005	713
502	226.56420385198794	78.61588062772178	709
503	226.43603309540637	78.86342612299406	708
504	226.59417521748009	78.27096408705982	716
505	226.71464361291893	79.2339097705267	704
506	226.66662058275188	77.60053478176759	721
507	227.95045695269255	80.085914014463	705
508	227.70831621007898	79.78955974973816	708
509	227.31087810380004	79.08595482154635	707
510	226.55747360857606	78.80753987135552	705
511	227.26468018544065	79.70247321367458	705
512	227.62797821770766	79.3365705821247	710
513	226.81368308256668	77.15565861805486	723
514	226.6861095956901	77.69892091382108	730
515	227.43469193281314	79.87197270737771	703
516	226.55180090683217	78.145908546826	713
517	227.43105264112444	78.51018623081058	714
518	227.29573337463293	80.03569183137172	709
519	226.82603074765314	78.62044944726692	721
520	226.04122163135844	79.22827400078981	707
521	227.63862495182065	79.63678356520164	714
522	227.90592200683813	81.14131374280763	696
523	228.13339451917182	80.70967794494113	702
524	227.1372709907884	79.27462851494803	713
525	227.63544768873274	80.41685531400827	700
526	226.91081708070095	79.69234495068741	700
527	226.80538357146864	79.68580499386077	702
528	227.13909907552048	79.44921537464289	707
529	227.32814202022536	81.15679326215026	691
530	226.81389699992857	79.6251810140077	702
531	227.92183481735634	78.9932907225384	716
532	228.06802783555347	80.33495619294354	708
533	226.8998464613437	80.29997281346593	703
534	227.99139240763816	80.50239700105729	700
535	227.12006028367165	78.74272459839274	712
536	-31.117856214824315	10022.432351349751	275
537	226.45153122788358	77.26488188324525	721
538	227.96283740548708	81.10442861637502	701
539	226.9002892311919	79.06038108223898	710
540	227.78402197052037	80.69167772411875	700
541	227.88335423886488	80.00110680514233	704
542	226.6544805713873	78.757721391742	715
543	227.10818322384748	79.19728733095228	712
544	226.29665926987016	77.23062872816234	724
545	227.26289926356026	78.19783609190509	719
546	227.72290842426182	80.38815218981536	701
547	227.51944033083493	79.78800510080092	709
548	227.7421038549369	79.86665541594046	705
549	227.74449543471326	80.8573946139637	697
550	227.41680207845673	80.70975708472538	697
551	227.54253162484954	79.54221082566451	710
552	227.20002871850997	79.45836714636313	707
553	228.3970188435417	81.39705015754946	698
554	228.24367061035863	81.37607476568306	695
555	228.32200849411223	81.35089317460083	698
556	227.03828247308903	79.47602624013741	708
557	227.6508057385272	81.1044005717378	698
558	227.88005433768168	82.00209185506266	690
559	227.88818874275736	80.11468493705739	702
560	227.29227932550828	79.72987708255826	706
561	227.96986920381525	81.6800121395226	694
562	227.91018168614625	80.64669159054237	704
563	228.25718561016728	82.10980686539676	692
564	227.64277549711176	80.15578958302264	705
565	227.96435973542134	81.5696245621308	694
566	226.56284169992364	79.16809962059634	705
567	227.2995921163348	79.6660436774507	708
568	228.24726658651727	82.4641195328966	689
569	228.15033217311284	81.11622209034356	699
570	227.8697770452644	81.67730313239532	691
571	228.2576057323339	80.5952067209179	704
572	226.81432479041194	80.12472027970948	699
573	226.73838990677424	80.04625349175627	702
574	227.80779485767124	80.67815034151641	698
575	227.4808285786435	80.41453117269093	698
576	227.17929821477662	80.43642651466187	701
577	227.08352650699584	79.82310797429241	702
578	227.85375759484276	81.21707217561537	700
579	227.54200409359697	82.37070408367596	685
580	228.28112141019906	81.45564117116734	698
581	229.3276757189008	82.93749184075538	695
582	226.76430797406886	79.38636311711423	709
583	226.73723965950336	78.68187923028246	715
