count	reward_sum	squared_reward_sum	length
530	238.05152853783576	97.85744063593656	628
531	238.5480846191458	97.90252743105376	631
532	238.4061290468121	97.06672745967099	636
533	237.64424658529578	95.370080188659	642
534	239.0736604641161	98.77373825231585	630
535	238.43498101863892	97.8827481203451	630
536	238.26326606457147	97.05963521244038	636
537	238.99202989503277	99.13609919001452	625
538	238.05281247181964	97.84086753953112	627
539	238.1278168229202	98.01212112572475	630
540	237.46504476133438	95.46480772763653	642
541	238.72525987469092	99.31208407777153	624
542	238.8345151707948	98.99371177520425	625
543	238.59774591285273	98.54760809494142	626
544	238.28191424134744	98.5304061941715	627
545	238.7209889987656	97.61136189869414	634
546	239.18857380305758	98.82985938287494	627
547	238.321467316714	96.60879768997442	637
548	238.37912204940883	97.86772063356982	630
549	238.97874962605425	99.18961765571584	625
550	239.66441794944006	99.56869207945647	626
551	239.58683529549603	99.93644871812916	625
552	238.75522601976488	97.3672451639401	635
553	239.2166179009145	99.07378201166773	627
554	239.29985196848037	99.78825925344385	624
555	125.07828249898097	10090.400224026387	616
556	239.18210629294083	99.9572084816247	621
557	238.55046332798247	97.6045614547453	634
558	238.4366700669515	97.43053530662684	635
559	237.93676381843278	98.76024519883688	624
560	238.14165808394952	97.54419662346265	630
561	239.63771242995122	99.02484463501321	630
562	239.20832293654865	99.7581495543568	624
563	239.421191788452	101.34742666990529	615
564	238.4712161681855	98.11015095451992	629
565	238.8206461966394	97.1355854003884	637
566	238.5758636189214	98.40073885037701	626
567	239.89772446387911	100.64331760121536	620
568	239.19657096761713	100.36379562287865	621
569	238.7991587366879	98.80250650623923	626
570	239.63609978320736	99.01861643137052	630
571	240.1699884199372	100.91405166978028	622
572	238.42607088684414	98.28910079067515	630
573	238.93591256924844	98.21102590937521	631
574	239.03239000003757	98.32553824933932	631
575	239.39034632994586	99.7439027843674	625
576	239.2878165542077	99.18184329468271	626
577	239.8372230528251	99.95221752873769	623
578	238.5584834827343	97.1194747655293	636
579	239.61609267897106	100.27925562814082	625
580	239.73713360057815	99.97797921184	624
581	239.31583442990194	99.42774369358885	626
